2727,824
2726,2262
2725,1655
2724,545
2723,505
2722,519
2721,333
2720,23
2719,19
2718,21
4942,2717
2716,1744
3662,2715
4690,2714
4499,2713
3897,2712
3538,2711
2710,2049
5763,2709
2708,2440
2707,31
2706,135
2705,105
2704,487
2703,379
2702,158
2701,391
2700,376
2699,230
2698,434
2697,74
2696,510
2695,549
2694,380
2693,1018
2692,1067
2691,5
2690,228
2689,319
2688,258
2687,1124
2686,685
2685,54
2684,847
2683,2639
2682,2449
2681,84
2680,199
2679,437
2678,814
2677,297
2676,126
2675,2494
2674,1997
3741,2673
3790,2672
6941,2671
2670,2280
4177,2669
3386,2668
2667,1814
3888,2666
2665,2169
2664,1443
2663,822
2662,285
2661,768
2660,1718
2659,1297
2658,1124
2657,647
2656,219
2655,140
2654,436
10104,2653
2652,450
2883,2651
7016,2650
7537,2649
5753,2648
5571,2647
8226,2646
3792,2645
5560,2644
2643,321
2642,190
2641,415
2640,1079
2639,863
2638,188
2637,538
2636,554
2635,147
5095,2634
5813,2633
6538,2632
4765,2631
5109,2630
3762,2629
3777,2628
5926,2627
8571,2626
3413,2625
5784,2624
8545,2623
3692,2622
2773,2621
3294,2620
4400,2619
5197,2618
3590,2617
2616,572
2615,9
2614,603
2613,397
2612,360
2611,276
2610,160
2609,495
2608,360
2607,62
2606,42
2605,81
2604,202
2603,1895
2602,1089
2601,803
2600,72
2599,126
2598,102
2597,126
2596,100
2595,78
2594,40
2593,50
2592,34
2591,17
2590,11
2589,11
2588,21
2587,16
2586,9
2585,11
2584,3
2583,326
2582,3
2581,34
2580,7
2579,77
2578,13
2577,51
2576,121
2575,57
2574,76
2573,15
2572,138
2571,157
2570,103
2569,166
2568,16
2567,20
2566,5
2565,13
2564,18
2563,10
2562,2
2561,23
2560,11
2559,21
2558,55
2557,14
2556,7
2555,2
2554,8
2553,6
2552,6
2551,33
2550,2
2549,8
2548,27
2547,124
2546,57
2545,149
2544,364
2543,81
2542,155
2541,86
2540,365
2539,285
2538,94
2537,156
2536,97
2535,3
2534,10
2533,16
2532,9
2531,9
2530,27
2529,44
2528,118
2527,154
2526,114
2525,86
2524,106
2523,105
2522,91
2521,53
2520,485
2519,286
2518,158
2517,73
2516,61
2515,63
8187,2514
3324,2513
4532,2512
3805,2511
2510,1841
2509,103
2508,54
2507,42
2506,60
2505,36
2504,82
2503,668
2502,461
2501,232
2500,30
2499,137
6686,2498
2497,2100
4525,2496
2495,80
2494,82
2493,16
2492,9
2491,79
2490,53
2489,84
2488,134
2487,101
2486,37
2485,67
2484,109
2483,100
2482,186
2481,65
2480,68
2479,153
2478,88
6510,2477
6022,2476
2811,2475
2474,2196
2473,64
2472,326
4251,2471
3875,2470
2469,1469
3818,2468
2467,2246
3597,2466
7211,2465
4149,2464
6588,2463
8792,2462
2461,70
2460,106
2459,89
2458,74
2457,81
2456,104
2455,73
2454,125
2453,125
2452,83
2451,157
2450,269
2449,369
2448,306
2447,60
2446,129
2445,1437
2444,857
2443,1698
2442,24
2441,19
2440,37
2439,61
2438,27
2437,45
2436,75
2435,82
2434,118
2433,163
2432,30
2431,69
2430,64
2429,49
2428,156
2427,180
2426,238
2425,352
2424,424
2423,403
2422,579
2421,522
2420,434
2419,386
2418,322
2417,48
2416,37
2415,69
2414,43
2413,22
2412,3
2411,47
2410,74
2409,330
2408,197
2626,2407
2691,2406
3446,2405
2404,199
2403,379
2402,877
2401,592
2400,1773
2399,1147
2398,1593
5569,2397
3101,2396
2395,1839
2394,1129
2393,1506
2392,1257
2910,2391
4146,2390
2389,2174
2388,2164
2387,553
3451,2386
3850,2385
2384,1463
2383,1991
2382,1979
2381,325
4693,2380
5450,2379
2378,779
3676,2377
5707,2376
4138,2375
2374,2193
5512,2373
3825,2372
2766,2371
3745,2370
7733,2369
5425,2368
8468,2367
9533,2366
8644,2365
2364,82
3364,2363
2362,722
2361,1326
4008,2360
2359,1470
2358,2024
2357,841
2444,2356
2355,1498
2901,2354
3363,2353
3649,2352
3408,2351
2796,2350
3031,2349
2348,1528
2347,2040
2346,1509
2345,987
2344,1503
2343,185
2342,129
2341,165
2340,305
4023,2339
8301,2338
8371,2337
4748,2336
2335,1331
3209,2334
3340,2333
2332,1756
10862,2331
6640,2330
2329,507
2328,35
2327,27
2326,42
2325,24
2324,28
2323,35
2322,65
3166,2321
2320,670
2319,897
2318,598
5148,2317
3386,2316
2609,2315
2314,392
2313,302
2312,274
2311,88
2310,87
2309,316
12967,2308
2307,210
2306,613
7232,2305
2304,13
2303,7
2302,283
3417,2301
2300,99
9948,2299
7412,2298
2698,2297
2296,1057
2295,1608
2678,2294
5996,2293
2292,1652
2291,274
2290,1494
2289,67
2288,39
2287,78
2286,112
2285,216
2284,69
2283,25
2282,75
2281,91
2280,28
2279,113
2278,221
2277,242
2276,268
2275,107
2274,11
2273,11
2272,12
2271,2
2270,2
2269,9
2268,31
2267,26
2266,8
3204,2265
2264,1777
2275,2263
2404,2262
2261,1482
3484,2260
3034,2259
2258,2012
2257,1093
2582,2256
2515,2255
2254,1208
3004,2253
2252,1466
2251,777
2250,548
2249,1108
2248,777
2247,367
2246,919
2245,983
2244,551
2243,995
2242,938
2241,1405
2240,643
2239,198
2254,2238
2237,868
2236,2076
2235,1263
2234,1991
9742,2233
2232,1290
3190,2231
2230,818
2229,1838
4886,2228
2227,585
2226,432
2225,679
2224,373
2223,163
2222,98
2221,153
2220,112
2219,119
2218,151
11837,2217
9993,2216
6840,2215
6258,2214
7786,2213
5256,2212
5735,2211
2210,475
2209,449
6583,2208
3904,2207
2206,1094
2205,1214
2204,456
2203,436
7286,2202
2219,2201
2496,2200
2199,434
2198,384
2197,863
2196,748
2195,676
2194,722
2193,1013
2192,234
2191,620
2190,385
2189,247
2188,540
2187,646
2186,597
2185,356
2184,428
2183,30
2182,42
2181,321
2180,1017
2179,830
2178,601
3948,2177
3517,2176
7585,2175
9461,2174
4976,2173
2172,1717
2171,32
2170,1696
6004,2169
5860,2168
2613,2167
4518,2166
7679,2165
2942,2164
2163,652
2162,758
3591,2161
2160,504
2159,1311
2158,1572
2956,2157
3705,2156
3957,2155
2764,2154
2856,2153
2152,1644
2151,1665
3011,2150
2149,1872
2400,2148
2147,1806
2520,2146
2894,2145
3422,2144
2143,669
7396,2142
7407,2141
2140,751
2139,1559
2138,1695
5075,2137
3830,2136
5149,2135
2134,474
2133,324
2132,1914
3911,2131
2130,1827
2129,479
2841,2128
2127,450
2126,135
2125,1160
2124,675
2123,1921
2122,25
2121,1025
2120,1751
3490,2119
2444,2118
2117,859
2116,34
2115,41
3594,2114
2113,116
2112,1213
2111,40
2110,111
2109,100
2108,15
2107,44
2106,34
2105,26
2104,35
2103,123
2102,100
2101,100
2100,101
2099,1382
2098,623
2097,345
2096,109
2095,96
2094,172
2093,637
2092,910
2091,83
2090,78
2089,680
2088,321
2087,286
2086,140
2085,30
2084,125
2083,35
2082,51
4144,2081
12293,2080
10678,2079
2078,32
2077,14
2076,10
2075,23
2074,42
2073,52
2072,58
13217,2071
16927,2070
9423,2069
2068,7
2067,7
2066,8
2664,2065
3943,2064
2240,2063
10492,2062
7542,2061
9224,2060
4300,2059
2058,1485
7193,2057
2056,266
2055,257
2054,212
2053,485
2052,128
2051,596
2050,96
2049,203
2048,9
2047,25
2046,3
2045,3
2044,6
2043,6
2042,20
2041,256
2040,669
2039,1512
3949,2038
2548,2037
7769,2036
2035,165
8137,2034
5185,2033
4588,2032
2031,23
2030,586
2029,363
2028,1053
2027,579
2026,23
2025,15
2024,19
2023,22
2022,22
2021,57
2020,5
2019,56
2018,47
2017,6
2016,16
2015,1
2014,24
3785,2013
4991,2012
2011,22
2010,25
2009,33
2008,30
2007,39
2006,124
2005,7
2004,35
2003,37
2002,9
2001,34
2000,29
1999,71
1998,380
1997,439
1996,292
1995,271
1994,36
1993,5
1992,8
1991,78
1990,43
1989,181
1988,44
1987,17
1986,11
1985,31
1984,48
1983,111
1982,95
1981,615
1980,266
1979,12
1978,13
1977,101
1976,179
1975,93
1974,342
1973,791
1972,290
1971,151
1970,156
1969,22
4096,1968
3055,1967
1966,3
1965,19
1964,3
1963,0
1962,0
1961,0
1960,24
1959,91
1958,41
1957,105
1956,221
1955,10
1954,6
1953,11
1952,149
1951,134
1950,80
1949,34
1948,105
1947,50
1946,49
1945,1524
1944,1193
1943,293
2806,1942
8350,1941
5795,1940
2138,1939
1938,173
1937,62
1936,4
1935,0
7548,1934
13906,1933
6208,1932
8745,1931
9831,1930
8589,1929
5227,1928
8084,1927
11733,1926
3371,1925
12534,1924
1923,1190
3623,1922
1921,1854
2226,1920
9959,1919
5067,1918
3234,1917
6811,1916
1915,1451
2635,1914
1913,446
1912,322
1911,293
1910,323
1909,1
5106,1908
1907,5
1906,4
1905,9
1904,18
1903,81
3229,1902
2826,1901
8090,1900
1899,54
1898,52
1897,108
1896,137
1895,332
1894,151
1893,225
1892,331
1891,660
1890,804
1889,950
1888,330
1887,167
1886,239
1885,48
1884,503
1883,328
1882,296
1881,285
1880,433
1879,453
1878,160
1877,5
1876,12
1875,7
1874,10
1873,26
1872,16
1871,12
1870,14
1869,69
1868,13
1867,7
1866,103
1865,72
1864,17
1863,68
1862,7
1861,4
1860,3
1859,4
1858,2
1857,1
1856,12
1855,3
1854,13
1853,71
1852,28
1851,8
1850,132
1849,88
1848,10
1847,749
2662,1846
1845,1143
7896,1844
2113,1843
1842,356
4094,1841
4347,1840
1839,586
1838,200
1837,126
4810,1836
1835,407
1834,809
7545,1833
5273,1832
6048,1831
5285,1830
3609,1829
5467,1828
4040,1827
1826,1698
1825,286
1824,1518
1823,1682
1822,1685
1821,1063
1820,1565
1819,1181
2778,1818
1817,26
1816,55
1815,44
1814,62
18854,1813
3929,1812
3369,1811
3604,1810
1809,690
1808,782
1807,471
1806,1052
1805,192
1804,1112
1803,1671
1802,451
1801,726
1800,767
1799,274
7496,1798
15138,1797
1796,850
1795,1055
1794,976
1793,1470
1792,964
1791,179
1790,427
1980,1789
1788,1090
2222,1787
10589,1786
1785,23
1784,12
13190,1783
4873,1782
1781,1472
2201,1780
1779,613
2557,1778
1777,258
1776,1600
2293,1775
1774,1023
1773,438
6071,1772
8697,1771
2250,1770
1769,1015
1768,1427
2162,1767
1766,27
1765,87
1764,67
1763,21
1762,83
1761,47
1760,13
1759,68
1758,59
1757,73
1756,59
1755,75
1754,47
1753,43
1752,14
1751,45
1750,62
1749,11
1748,65
1747,60
1746,6
1745,83
1744,55
1743,14
1742,37
1741,23
1740,755
2686,1739
1738,887
1737,409
1815,1736
3215,1735
1734,1415
1733,978
1732,1079
1731,362
8353,1730
1729,202
1728,104
4523,1727
1813,1726
2351,1725
1724,1212
1723,1435
1722,10
1721,3
1720,3
1719,3
1718,6
1717,2
1716,7
1715,7
1714,12
1713,12
1712,73
1711,140
1710,513
1709,543
1708,422
1707,238
1706,932
1705,336
1704,487
1703,32
1702,312
1701,107
1700,187
1699,8
1698,10
1697,19
1696,4
1695,86
1694,91
1693,293
1778,1692
1691,451
1690,108
1689,11
1688,64
1687,1659
1686,466
1685,309
1684,99
1683,131
1682,118
1681,194
1680,136
1679,99
1678,91
1677,52
1676,49
1675,27
1674,37
1673,36
1672,108
3832,1671
3041,1670
1669,158
1668,91
1667,18
1666,39
1665,32
1664,276
1663,649
1662,311
1661,107
2034,1660
1659,584
1658,418
1849,1657
2121,1656
1972,1655
1654,1305
1653,912
1652,1178
2262,1651
2127,1650
1758,1649
3386,1648
3635,1647
2536,1646
2638,1645
1644,922
1956,1643
2615,1642
2029,1641
1640,1198
1639,130
1638,784
1637,54
1636,346
1635,176
1634,601
1633,430
1632,295
1631,45
1630,185
1629,162
1628,375
13254,1627
2981,1626
4851,1625
1846,1624
9373,1623
5569,1622
3740,1621
1813,1620
9011,1619
3849,1618
9126,1617
9084,1616
1615,47
1614,25
1613,14
1612,579
1611,81
1610,100
1609,333
1608,850
8904,1607
9581,1606
2458,1605
5050,1604
1603,426
1602,632
1601,775
1600,1166
1904,1599
1775,1598
1597,231
1596,70
1595,24
1594,14
1593,18
1592,9
3138,1591
3382,1590
6045,1589
5224,1588
7337,1587
1586,628
1585,728
1584,74
1583,2
1582,1
1581,18
1580,7
1579,18
1578,0
1577,2
1576,3
1575,2
1574,3
1573,2
1572,3
1571,195
1570,15
1569,1190
1568,610
1567,205
1566,119
1565,90
1564,65
1563,50
1562,70
1561,62
1560,192
1559,637
1558,776
1557,464
1556,486
4085,1555
1737,1554
3895,1553
7000,1552
5833,1551
6200,1550
2834,1549
1548,1139
1547,298
1546,1460
1545,724
1544,198
1543,1131
1542,639
1541,178
2127,1540
1539,901
1538,898
1537,1278
1536,918
1535,707
4658,1534
1533,1375
1532,602
1820,1531
5584,1530
5422,1529
5530,1528
8973,1527
2455,1526
1550,1525
1524,1358
1523,454
1522,329
1521,932
1520,1230
6653,1519
11457,1518
1517,1424
2518,1516
1515,1424
1752,1514
2297,1513
7982,1512
6192,1511
3603,1510
1509,216
1508,388
1507,401
1506,610
1505,534
1829,1504
1503,1096
1502,405
1501,1281
1500,1057
1499,631
1498,374
1497,155
2552,1496
1495,362
2906,1494
4181,1493
2304,1492
3178,1491
1490,788
1489,1014
7575,1488
1487,579
11192,1486
3435,1485
2344,1484
4601,1483
1885,1482
4959,1481
1608,1480
1479,1373
12189,1478
4157,1477
1476,570
1475,366
3979,1474
4427,1473
1472,1260
1471,196
1470,244
1469,398
1468,515
1467,12
1466,7
1465,1
1464,0
1463,4
1462,5
1461,12
1460,469
1904,1459
1458,18
1457,25
1456,235
1455,151
1454,382
1453,98
1452,43
1451,218
1450,227
1449,58
1448,109
1447,349
1446,372
1445,943
1444,797
1443,75
1442,69
1441,51
1440,32
1439,57
1438,949
1611,1437
1436,634
1435,598
1434,513
1433,126
1432,244
1431,167
1430,108
1429,55
1428,45
1427,94
1426,593
1425,825
1424,297
1423,197
1422,135
1421,51
1420,68
1419,147
1418,452
1417,93
1416,115
1415,59
1414,64
1413,240
1412,118
1411,86
1410,33
1409,36
1408,105
1407,108
1406,123
1405,50
1404,80
1403,123
1402,202
1401,128
1400,25
1399,30
1398,44
1397,56
1396,49
1395,11
1394,106
1393,141
1392,240
3463,1391
1435,1390
6911,1389
1806,1388
1387,2
2327,1386
1766,1385
1384,210
1383,123
1580,1382
1381,902
5773,1380
7381,1379
1378,136
1377,303
1376,136
1375,13
1374,13
1373,29
1372,308
1371,192
1370,33
1369,143
1368,136
1367,193
1366,80
6458,1365
1364,236
1363,229
1362,199
1361,143
1360,1031
6491,1359
6578,1358
3995,1357
1356,180
1355,98
1354,202
1353,312
1352,1207
1351,647
4430,1350
1349,376
1348,629
1347,1096
1346,1055
1345,356
1344,241
1343,1074
1586,1342
1341,1264
1340,1218
1414,1339
1941,1338
3511,1337
3474,1336
3146,1335
1334,1037
4361,1333
9303,1332
3306,1331
6613,1330
7724,1329
2250,1328
8067,1327
10632,1326
3297,1325
8475,1324
6117,1323
1896,1322
6006,1321
6181,1320
2351,1319
2800,1318
5969,1317
8420,1316
2115,1315
6182,1314
4027,1313
6620,1312
1311,561
1310,67
1309,63
1308,4
1307,4
1306,1
1305,126
1304,158
1303,319
1302,221
1301,124
1300,226
1299,116
1298,2
3974,1297
1296,152
1295,119
1294,94
1293,157
1292,126
1291,62
1290,30
1289,65
1288,88
1287,130
1286,159
1285,80
1284,34
1283,61
1282,85
1281,307
1280,161
1279,158
1278,108
1277,91
1276,49
1275,84
1274,80
1273,24
1272,29
1271,34
1270,23
1269,21
1268,11
1267,21
1266,13
1265,21
1264,16
1263,24
1262,16
1261,25
1260,53
1259,80
1258,56
1257,104
1256,411
1255,334
1254,72
1253,148
1252,520
1251,240
4913,1250
1268,1249
1327,1248
4059,1247
2299,1246
1804,1245
1482,1244
1243,1014
2915,1242
1354,1241
1913,1240
2355,1239
1238,50
1237,101
1236,184
1235,334
1234,172
1233,316
1232,97
1231,12
1230,61
1229,48
1228,85
1227,12
1226,80
1225,61
1224,60
1223,201
1222,232
1221,76
1220,69
1219,50
1218,51
1217,606
1216,664
1215,259
1536,1214
1611,1213
2136,1212
2541,1211
1837,1210
1209,669
1208,208
1315,1207
4741,1206
2286,1205
2004,1204
1542,1203
2617,1202
1878,1201
1200,618
1199,171
1198,167
1197,186
1196,65
1195,19
1194,35
1193,76
1192,129
1191,294
1190,63
1189,365
1188,122
1187,334
1186,440
1185,456
1184,126
1183,10
1182,11
1181,43
1180,10
1179,24
1178,85
1177,735
1176,16
1175,123
1174,148
1173,311
1342,1172
1171,882
1170,406
1169,161
1168,158
1167,112
1166,60
1165,180
1164,488
1163,339
1162,434
1161,148
1160,130
1159,64
1158,24
1157,42
1156,13
1155,93
1154,444
1153,401
1152,335
1151,20
1150,40
1149,76
1416,1148
1147,134
1146,184
1145,60
1144,962
1143,781
2039,1142
1235,1141
5226,1140
8186,1139
9022,1138
7799,1137
10419,1136
5693,1135
5784,1134
4653,1133
3294,1132
5452,1131
6330,1130
9456,1129
8591,1128
8698,1127
2800,1126
8360,1125
9359,1124
10359,1123
8998,1122
8499,1121
8843,1120
11324,1119
8011,1118
10011,1117
8202,1116
5173,1115
5408,1114
10111,1113
3008,1112
2584,1111
3970,1110
1109,155
2904,1108
1492,1107
3667,1106
1105,576
2002,1104
1103,835
9519,1102
10061,1101
5746,1100
1156,1099
1098,165
1097,244
5756,1096
3505,1095
13651,1094
10999,1093
8587,1092
6135,1091
2405,1090
1089,563
1462,1088
1087,519
1086,815
1973,1085
1773,1084
1083,921
1082,829
1081,900
2459,1080
3399,1079
3534,1078
2509,1077
6149,1076
4745,1075
2803,1074
2526,1073
2959,1072
1071,579
1070,825
1069,394
4367,1068
1559,1067
6330,1066
6728,1065
1787,1064
5294,1063
10189,1062
